Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
E0,2022-02-26,Brighton,Aston Villa,76,78,77,79,75,76,77,79,43,44,24,24,318.0,487.75,0,2,A,0,1,A,12,9,1,4,17,11,7,2,4,5,0,0,0.63,1.3,0.51,0.47,0.7,2.01,6.28,16.7,2.2,3.3,3.5,2.2,3.3,3.3,2.3,3.25,3.3,2.24,3.42,3.52,2.25,3.1,3.4,2.2,3.2,3.3,2.26,3.29,3.64
E0,2022-02-26,Everton,Manchester City,79,85,81,84,78,87,78,85,42,39,25,24,479.05,1000.0,0,1,A,0,0,D,6,13,2,8,7,14,3,4,3,2,0,0,0.77,1.93,0.72,0.9,0.45,2.35,16.14,6.0,10.0,5.75,1.28,9.5,5.5,1.31,11.0,6.0,1.27,10.59,6.17,1.29,11.0,5.8,1.25,12.0,6.0,1.22,12.5,6.75,1.25
E0,2022-02-27,West Ham,Wolverhampton Wanderers,79,78,80,78,79,82,77,78,36,38,26,24,354.9,376.95,1,0,H,0,0,D,13,14,4,1,8,2,3,5,1,0,0,0,1.62,0.89,1.52,0.78,1.99,0.75,13.19,31.0,2.05,3.3,3.8,2.05,3.2,3.8,2.1,3.25,3.7,2.15,3.23,4.03,2.05,3.1,4.0,2.05,3.13,3.8,1.94,3.41,4.64
E0,2022-03-01,Burnley,Leicester,76,80,77,80,75,81,77,78,35,40,27,25,138.05,526.549999,0,2,A,0,0,D,9,22,2,6,10,13,6,8,1,1,0,0,1.04,1.8,0.37,0.95,0.81,1.94,8.0,7.95,2.9,3.4,2.4,2.8,3.4,2.45,2.9,3.25,2.5,2.98,3.39,2.55,2.88,3.2,2.5,2.9,3.4,2.5,2.95,3.31,2.63
E0,2022-03-05,Leicester,Leeds,80,76,80,78,81,77,78,76,40,35,25,23,526.549999,299.45,1,0,H,0,0,D,7,19,4,4,9,12,5,10,1,2,0,0,0.36,2.14,0.34,1.62,0.24,2.63,11.62,11.21,1.75,4.0,4.2,1.82,3.9,4.0,1.8,4.1,4.0,1.82,4.23,4.21,1.78,3.9,4.2,1.75,4.1,4.4,2.14,3.69,3.51
E0,2022-03-05,Aston Villa,Southampton,78,76,79,75,76,77,79,75,44,33,24,25,487.75,274.3,4,0,H,2,0,H,14,11,9,1,10,8,4,7,1,1,0,0,2.85,1.33,2.79,1.27,2.35,0.49,16.89,8.23,2.3,3.5,3.0,2.3,3.5,2.95,2.35,3.4,3.0,2.42,3.49,3.1,2.3,3.4,3.0,2.3,3.3,3.0,2.27,3.62,3.32
E0,2022-03-05,Burnley,Chelsea,76,84,77,82,75,85,77,83,35,44,27,25,138.05,914.5,0,4,A,0,0,D,6,11,1,5,12,7,5,2,2,0,0,0,0.85,2.29,0.23,1.64,0.3,2.53,16.13,10.0,6.5,4.33,1.5,7.5,4.1,1.47,7.0,4.2,1.5,7.69,4.19,1.52,7.5,4.0,1.47,7.5,4.0,1.45,7.4,4.06,1.55
E0,2022-03-05,Newcastle United,Brighton,77,76,77,77,76,75,77,77,34,43,27,24,313.9,318.0,2,1,H,2,0,H,10,15,4,4,8,10,4,7,1,1,0,0,1.58,1.65,1.14,1.56,1.3,1.4,17.59,7.39,2.75,3.2,2.62,2.65,3.25,2.65,2.75,3.1,2.75,2.82,3.23,2.8,2.62,3.2,2.7,2.7,3.0,2.7,2.8,3.17,2.86
E0,2022-03-05,Norwich,Brentford,74,74,72,75,74,75,74,74,45,38,24,24,163.2,273.3,1,3,A,0,1,A,15,10,7,6,13,18,5,5,2,5,0,0,0.77,2.22,0.51,0.55,0.34,2.5,7.42,9.48,2.9,3.1,2.5,2.9,3.1,2.55,2.9,3.1,2.6,3.04,3.19,2.64,2.88,3.1,2.55,2.88,3.0,2.55,3.22,3.25,2.48
E0,2022-03-05,Wolverhampton Wanderers,Crystal Palace,78,76,78,77,82,76,78,75,38,33,24,25,376.95,271.05,0,2,A,0,2,A,12,12,5,8,13,8,7,7,0,3,0,0,0.71,2.54,0.63,0.81,0.18,2.72,4.82,14.8,2.3,3.1,3.4,2.3,3.1,3.3,2.35,3.05,3.4,2.43,3.08,3.5,2.3,3.1,3.3,2.3,3.0,3.3,2.4,3.09,3.55
E0,2022-03-05,Liverpool,West Ham,85,79,87,80,83,79,85,77,49,36,24,26,918.9,354.9,1,0,H,1,0,H,22,13,5,5,7,7,4,6,2,1,0,0,2.19,1.34,1.79,0.95,1.98,0.8,10.56,34.0,1.28,5.75,9.5,1.29,5.75,9.5,1.3,6.0,9.5,1.3,5.99,10.58,1.29,5.5,9.5,1.25,5.75,10.5,1.27,6.5,11.5
E0,2022-03-06,Watford,Arsenal,75,79,75,82,75,79,74,79,47,41,25,23,156.2,613.05,2,3,A,1,2,A,13,16,7,4,5,11,1,5,1,2,0,0,1.3,1.0,1.18,0.94,1.59,1.13,15.33,7.19,6.0,4.0,1.57,6.0,3.9,1.58,6.0,4.0,1.6,6.29,4.03,1.62,6.0,3.9,1.57,6.0,3.8,1.55,6.84,4.31,1.55
E0,2022-03-06,Manchester City,Manchester United,85,83,84,82,87,83,85,81,39,43,24,25,1000.0,769.15,4,1,H,2,1,H,24,5,10,2,10,14,9,3,0,1,0,0,2.74,0.36,2.0,0.14,2.82,0.11,6.43,22.81,1.4,4.75,7.5,1.37,4.8,8.5,1.43,4.8,7.0,1.43,4.9,8.34,1.38,4.75,8.0,1.36,4.75,8.0,1.43,5.06,7.66
E0,2022-03-07,Tottenham,Everton,81,79,83,81,79,78,79,78,45,42,23,25,689.35,479.05,5,0,H,3,0,H,14,6,7,0,15,10,5,2,2,0,0,0,3.24,0.21,3.03,0.16,2.93,0.04,9.93,21.43,1.57,3.8,5.75,1.61,3.9,5.5,1.63,4.1,5.5,1.61,4.27,5.97,1.6,4.0,5.5,1.57,3.9,5.75,1.77,3.83,5.05
E0,2022-03-10,Norwich,Chelsea,74,84,76,82,73,85,73,83,45,44,24,25,163.2,914.5,1,3,A,0,2,A,9,15,3,7,8,15,3,8,0,2,0,0,0.97,2.13,0.15,1.83,0.54,2.23,27.93,10.5,11.0,4.75,1.3,12.0,5.5,1.27,11.0,5.5,1.3,14.15,5.78,1.28,11.0,5.25,1.29,12.0,5.25,1.25,10.58,4.98,1.36
E0,2022-03-10,Southampton,Newcastle United,76,77,75,77,76,76,75,76,33,34,25,27,274.3,313.9,1,2,A,1,1,D,14,8,5,4,6,7,12,5,1,1,0,0,1.8,0.81,1.0,0.72,2.19,0.59,8.11,14.64,2.0,3.75,3.5,1.98,3.7,3.5,1.97,3.65,3.65,1.99,3.78,3.89,2.0,3.6,3.6,1.95,3.5,3.7,1.92,3.64,4.41
E0,2022-03-10,Wolverhampton Wanderers,Watford,78,75,78,75,82,75,78,74,38,47,24,25,376.95,156.2,4,0,H,2,0,H,10,9,5,0,11,10,5,2,2,2,0,0,1.55,0.5,1.34,0.34,2.26,0.51,9.0,31.2,1.75,3.6,4.5,1.8,3.4,4.75,1.8,3.5,4.7,1.84,3.56,5.02,1.83,3.4,4.6,1.8,3.3,4.8,1.97,3.44,4.44
E0,2022-03-10,Leeds,Aston Villa,76,78,78,80,77,77,75,79,35,44,23,24,299.45,487.75,0,3,A,0,1,A,4,15,1,9,17,11,3,5,5,3,0,0,0.19,1.27,0.16,1.09,0.43,2.29,6.54,11.85,2.7,3.5,2.5,2.7,3.6,2.45,2.7,3.55,2.55,2.75,3.64,2.61,2.75,3.5,2.45,2.63,3.5,2.5,2.86,3.63,2.51
E0,2022-03-12,Brighton,Liverpool,76,85,77,87,75,83,77,85,43,49,24,24,318.0,918.9,0,2,A,0,1,A,8,18,3,9,12,15,7,6,3,1,0,0,0.63,2.48,0.63,1.23,0.27,2.6,11.53,9.92,6.0,4.33,1.5,5.75,4.5,1.51,5.75,4.5,1.53,6.65,4.44,1.54,6.0,4.2,1.52,6.5,4.5,1.5,6.88,4.63,1.51
E0,2022-03-12,Brentford,Burnley,74,76,75,77,75,75,74,77,38,35,24,27,273.3,138.05,2,0,H,0,0,D,13,7,4,1,6,10,2,9,1,1,0,1,1.82,0.83,0.96,0.36,2.2,0.57,12.23,16.87,2.15,3.2,3.6,2.25,2.95,3.7,2.15,3.25,3.55,2.25,3.2,3.78,2.15,3.2,3.5,2.15,3.1,3.6,2.14,3.37,3.88
E0,2022-03-12,Manchester United,Tottenham,83,81,85,83,83,80,81,79,43,45,25,23,769.15,689.35,3,2,H,2,1,H,10,10,6,3,8,7,4,5,2,1,0,0,1.02,1.62,0.98,0.78,0.83,1.89,27.0,11.38,2.2,3.4,3.25,2.1,3.6,3.2,2.2,3.5,3.2,2.22,3.66,3.35,2.15,3.4,3.3,2.1,3.5,3.2,2.39,3.54,3.12
E0,2022-03-13,Chelsea,Newcastle United,84,77,82,77,85,76,83,76,44,34,25,27,914.5,313.9,1,0,H,0,0,D,8,7,3,2,17,16,7,2,4,3,0,0,1.07,0.25,1.0,0.13,2.2,0.51,4.0,14.67,1.3,5.25,11.0,1.3,5.25,10.5,1.33,5.25,9.0,1.34,5.17,10.18,1.32,5.0,10.0,1.3,5.0,10.0,1.41,4.94,8.76
E0,2022-03-13,Everton,Wolverhampton Wanderers,78,78,81,78,77,82,77,78,42,38,25,24,479.05,376.95,0,1,A,0,0,D,8,14,2,3,13,11,5,2,2,1,1,0,0.4,0.71,0.31,0.63,0.98,1.6,17.43,9.13,2.3,3.2,3.3,2.3,3.2,3.25,2.3,3.25,3.25,2.37,3.2,3.48,2.25,3.2,3.3,2.25,3.1,3.3,2.33,3.1,3.69
E0,2022-03-13,Leeds,Norwich,76,74,78,76,77,73,75,73,35,45,23,24,299.45,163.2,2,1,H,1,0,H,13,12,7,4,18,8,6,2,3,1,0,0,3.12,1.4,2.78,1.09,2.53,0.34,5.56,11.78,1.55,4.2,5.75,1.55,4.33,5.5,1.6,4.3,5.25,1.65,4.12,5.7,1.57,4.2,5.5,1.55,4.1,5.5,1.62,4.38,5.62
E0,2022-03-13,Southampton,Watford,76,75,75,75,76,75,75,74,33,47,25,25,274.3,156.2,1,2,A,1,2,A,13,9,7,5,8,12,11,3,3,2,0,0,1.26,1.29,1.11,0.93,1.34,1.36,6.56,13.82,1.6,4.2,5.25,1.57,4.1,5.75,1.63,4.1,5.25,1.61,4.33,5.82,1.6,3.9,5.5,1.57,3.9,5.75,1.68,4.05,5.48
E0,2022-03-13,West Ham,Aston Villa,79,78,80,80,79,77,77,79,36,44,26,24,354.9,487.75,2,1,H,0,0,D,11,13,4,7,9,3,5,7,1,0,0,0,1.58,1.05,0.92,0.9,1.82,0.9,16.25,14.65,2.25,3.3,3.3,2.3,3.25,3.1,2.3,3.35,3.2,2.41,3.3,3.28,2.3,3.2,3.2,2.25,3.3,3.1,2.58,3.31,3.01
E0,2022-03-13,Arsenal,Leicester,79,80,82,80,79,81,79,78,41,40,23,25,613.05,526.549999,2,0,H,1,0,H,21,6,8,3,8,10,2,6,0,3,0,0,2.94,0.55,1.37,0.51,2.79,0.13,22.63,16.47,1.5,4.5,6.0,1.49,4.6,6.0,1.53,4.5,5.75,1.54,4.62,6.22,1.5,4.33,6.0,1.5,4.2,6.0,1.45,4.78,7.92
E0,2022-03-14,Crystal Palace,Manchester City,76,85,77,84,76,87,75,85,33,39,25,24,271.05,1000.0,0,0,D,0,0,D,7,18,1,4,6,11,2,6,3,1,0,0,0.47,2.04,0.39,1.43,0.3,2.55,32.36,4.29,10.0,5.0,1.33,9.5,5.5,1.31,9.5,5.5,1.33,9.58,5.7,1.34,10.0,5.25,1.3,10.5,5.0,1.29,9.88,5.58,1.34
E0,2022-03-16,Brighton,Tottenham,76,81,77,83,75,80,77,79,43,45,24,23,318.0,689.35,0,2,A,0,1,A,15,17,0,7,11,9,6,3,2,2,0,0,1.04,2.05,0.89,1.35,0.7,2.08,10.61,17.0,3.3,3.3,2.25,3.25,3.3,2.25,3.25,3.3,2.3,3.38,3.37,2.33,3.2,3.25,2.3,3.2,3.2,2.25,3.79,3.49,2.12
E0,2022-03-16,Arsenal,Liverpool,79,85,82,87,79,83,79,85,41,49,23,24,613.05,918.9,0,2,A,0,0,D,9,9,2,3,9,9,1,6,0,1,0,0,0.53,1.28,0.47,1.23,0.58,2.12,16.25,11.68,3.5,4.0,1.9,3.4,4.0,1.93,3.75,3.85,1.9,3.78,4.12,1.93,3.75,3.8,1.88,3.9,3.6,1.87,3.75,3.6,2.09
E0,2022-03-17,Everton,Newcastle United,78,77,81,77,77,76,77,76,42,34,25,27,479.05,313.9,1,0,H,0,0,D,9,17,3,6,13,11,5,7,2,1,1,0,0.71,0.76,0.54,0.56,1.29,1.33,10.64,7.18,2.4,3.25,3.1,2.3,3.4,3.1,2.4,3.3,3.0,2.4,3.38,3.22,2.3,3.4,3.0,2.3,3.25,3.1,2.41,3.31,3.28
E0,2022-03-18,Wolverhampton Wanderers,Leeds,78,76,78,78,82,77,78,75,38,35,24,23,376.95,299.45,2,3,A,2,0,H,14,15,8,6,13,14,2,5,1,4,1,0,1.24,2.82,1.22,2.02,0.43,2.41,13.6,8.37,2.1,3.5,3.4,2.1,3.5,3.4,2.15,3.4,3.5,2.17,3.53,3.6,2.1,3.4,3.4,2.1,3.4,3.7,2.29,3.38,3.47
E0,2022-03-19,Aston Villa,Arsenal,78,79,80,82,77,79,79,79,44,41,24,23,487.75,613.05,0,1,A,0,1,A,8,10,1,3,13,14,6,5,3,3,0,0,0.31,1.15,0.14,1.02,0.52,2.2,21.57,13.67,3.0,3.3,2.4,2.9,3.5,2.35,2.95,3.45,2.35,3.06,3.48,2.45,2.9,3.5,2.35,2.9,3.3,2.38,2.96,3.42,2.55
E0,2022-03-20,Leicester,Brentford,80,74,80,75,81,75,78,74,40,38,25,24,526.549999,273.3,2,1,H,2,0,H,12,15,4,6,10,10,2,5,1,2,0,0,1.28,1.72,1.06,1.54,1.01,1.73,11.04,15.2,2.15,3.4,3.4,2.15,3.4,3.4,2.2,3.45,3.3,2.25,3.49,3.43,2.15,3.3,3.4,2.1,3.4,3.3,2.13,3.55,3.68
E0,2022-03-20,Tottenham,West Ham,81,79,83,80,80,79,79,77,45,36,23,26,689.35,354.9,3,1,H,2,1,H,17,6,4,1,7,7,5,3,0,1,0,0,2.55,0.64,2.4,0.58,2.62,0.26,19.71,24.73,1.72,3.8,4.75,1.75,4.0,4.2,1.75,3.95,4.4,1.78,3.89,4.92,1.7,3.8,4.75,1.7,3.8,4.6,1.73,3.86,5.32
E0,2022-04-02,Liverpool,Watford,85,75,86,75,84,75,85,74,49,47,24,25,918.9,156.2,2,0,H,1,0,H,20,5,3,2,9,8,9,3,1,1,0,0,2.24,0.75,1.35,0.75,2.47,0.36,4.77,28.14,1.12,9.5,17.0,1.12,9.5,23.0,1.12,8.5,22.0,1.13,9.86,23.62,1.12,8.0,23.0,1.12,9.5,26.0,1.17,8.5,18.0
E0,2022-04-02,Brighton,Norwich,76,74,77,75,75,73,76,73,43,45,24,24,318.0,163.2,0,0,D,0,0,D,31,6,4,0,12,11,11,2,1,1,0,0,2.38,0.49,1.24,0.4,2.66,0.22,6.21,16.9,1.5,4.0,7.0,1.49,4.0,7.25,1.5,4.2,7.0,1.53,4.08,7.94,1.47,4.0,7.5,1.45,4.0,7.5,1.52,4.33,7.16
E0,2022-04-02,Burnley,Manchester City,76,85,77,84,75,87,76,85,35,39,27,24,138.05,1000.0,0,2,A,0,2,A,3,18,1,6,11,6,1,8,1,0,0,0,0.06,1.62,0.06,1.19,0.19,2.65,30.33,12.0,15.0,6.5,1.2,13.0,6.25,1.23,14.0,6.5,1.22,15.0,6.63,1.23,15.0,5.8,1.22,15.0,6.0,1.2,16.5,7.3,1.2
E0,2022-04-02,Chelsea,Brentford,84,74,83,76,86,75,83,74,44,38,25,24,914.5,273.3,1,4,A,0,0,D,21,17,8,6,11,7,12,7,0,0,0,0,1.29,2.43,1.14,1.81,0.67,2.14,7.53,20.2,1.33,5.0,10.0,1.34,5.0,9.75,1.35,4.9,10.0,1.35,5.18,10.7,1.33,4.75,10.0,1.33,4.6,10.0,1.4,4.77,9.59
E0,2022-04-02,Leeds,Southampton,76,76,78,75,77,76,75,75,35,33,23,25,299.45,274.3,1,1,D,1,0,H,12,14,3,6,14,7,4,7,1,1,0,0,1.51,2.06,0.81,1.21,0.91,1.83,6.48,19.85,2.37,3.75,2.75,2.4,3.6,2.7,2.4,3.65,2.8,2.39,3.69,3.01,2.45,3.4,2.8,2.38,3.5,2.75,2.5,3.63,2.86
E0,2022-04-02,Wolverhampton Wanderers,Aston Villa,78,78,79,79,80,77,78,79,38,44,24,24,376.95,487.75,2,1,H,2,0,H,11,15,5,5,15,8,4,9,4,3,0,0,1.62,1.91,0.7,1.0,1.13,1.59,12.18,12.09,3.0,3.1,2.55,2.9,3.0,2.6,3.0,3.05,2.55,3.11,3.13,2.63,3.0,3.0,2.55,3.0,3.0,2.5,3.16,3.09,2.62
E0,2022-04-02,Manchester United,Leicester,83,80,85,80,83,81,81,78,43,40,25,25,769.15,526.549999,1,1,D,0,0,D,11,11,5,3,13,6,6,5,2,2,0,0,0.9,1.08,0.47,0.75,1.18,1.49,14.89,12.19,1.5,4.5,6.0,1.51,4.6,5.75,1.53,4.6,5.75,1.52,4.71,6.41,1.5,4.33,6.5,1.5,4.4,6.0,1.56,4.76,5.69
E0,2022-04-03,West Ham,Everton,79,78,80,81,79,77,76,77,36,42,26,25,354.9,479.05,2,1,H,1,0,H,11,13,5,2,9,12,2,4,1,1,0,1,1.5,0.66,1.04,0.53,2.12,0.63,29.57,24.85,1.75,3.8,4.5,1.78,3.7,4.4,1.8,3.75,4.5,1.81,3.84,4.77,1.78,3.6,4.5,1.75,3.6,4.6,1.79,3.84,4.87
E0,2022-04-03,Tottenham,Newcastle United,81,77,83,77,80,77,79,77,45,34,23,27,689.35,313.9,5,1,H,1,1,D,19,8,6,1,10,7,2,3,2,3,0,0,3.61,0.54,2.89,0.25,2.89,0.07,13.44,27.13,1.5,4.33,6.5,1.51,4.33,6.25,1.5,4.4,6.25,1.53,4.42,6.87,1.5,4.2,6.5,1.5,4.2,6.5,1.56,4.33,6.45
E0,2022-04-04,Crystal Palace,Arsenal,76,80,76,82,76,80,75,79,33,41,25,23,271.05,613.05,3,0,H,2,0,H,6,12,5,3,11,15,0,2,0,2,0,0,1.4,1.05,0.55,0.74,1.68,1.02,22.38,5.56,4.0,3.4,1.95,4.1,3.3,1.93,3.95,3.4,1.97,4.15,3.51,2.01,4.0,3.3,2.0,4.0,3.25,1.95,4.15,3.35,2.07
E0,2022-04-06,Burnley,Everton,76,78,77,81,75,77,76,77,35,42,27,25,138.05,479.05,3,2,H,1,2,A,13,16,4,4,11,16,9,6,2,2,0,0,2.24,2.32,2.03,0.61,1.31,1.41,3.82,5.73,2.62,3.1,2.87,2.5,3.25,2.85,2.55,3.15,2.95,2.54,3.23,3.13,2.5,3.1,3.0,2.5,3.1,2.88,2.59,3.09,3.2
E0,2022-04-08,Newcastle United,Wolverhampton Wanderers,77,78,77,79,77,80,77,78,34,38,27,24,313.9,376.95,1,0,H,0,0,D,12,5,4,2,6,13,1,2,1,1,0,0,1.44,0.31,0.41,0.14,2.46,0.34,28.33,10.32,2.25,3.1,3.4,2.25,3.0,3.4,2.3,3.1,3.45,2.34,3.14,3.62,2.3,3.0,3.4,2.3,3.13,3.5,2.0,3.41,4.47
E0,2022-04-09,Everton,Manchester United,78,83,81,85,77,83,77,81,42,43,25,25,479.05,769.15,1,0,H,1,0,H,7,12,3,4,4,10,5,7,2,2,0,0,0.36,0.76,0.29,0.66,0.87,1.73,18.69,6.0,4.6,3.75,1.75,4.1,3.9,1.8,4.4,3.8,1.8,4.52,3.89,1.83,4.5,3.6,1.78,4.6,3.75,1.8,4.09,3.88,1.92
E0,2022-04-09,Arsenal,Brighton,80,76,82,77,80,75,79,76,41,43,23,24,613.05,318.0,1,2,A,0,1,A,20,8,4,3,12,19,11,2,3,4,0,0,2.35,0.6,1.5,0.5,2.6,0.26,6.5,9.57,1.61,3.8,5.75,1.6,4.0,5.5,1.6,3.9,6.0,1.67,3.95,5.85,1.63,3.75,5.5,1.62,3.7,5.5,1.64,3.88,6.43
E0,2022-04-09,Southampton,Chelsea,76,84,75,83,76,86,75,83,33,44,25,25,274.3,914.5,0,6,A,0,4,A,4,24,1,14,11,10,3,3,1,0,0,0,0.56,4.4,0.56,2.1,0.02,2.97,24.47,6.21,3.8,3.6,1.95,3.9,3.8,1.83,3.95,3.6,1.9,4.08,3.76,1.95,4.0,3.6,1.88,4.0,3.4,1.9,3.93,3.56,2.05
E0,2022-04-09,Watford,Leeds,75,76,75,78,75,77,74,75,47,35,25,23,156.2,299.45,0,3,A,0,1,A,8,10,1,5,8,12,3,8,2,0,0,0,1.07,0.9,0.97,0.37,1.54,1.11,6.86,4.5,2.7,3.4,2.55,2.65,3.5,2.5,2.65,3.5,2.6,2.75,3.6,2.63,2.62,3.5,2.55,2.63,3.4,2.55,2.91,3.45,2.57
E0,2022-04-09,Aston Villa,Tottenham,78,81,79,83,77,80,79,79,44,45,24,23,487.75,689.35,0,4,A,0,1,A,9,11,8,5,12,14,9,3,2,3,0,0,1.49,0.98,1.17,0.82,1.75,0.97,10.97,15.14,3.2,3.4,2.25,3.1,3.5,2.2,3.1,3.5,2.3,3.23,3.6,2.3,3.1,3.4,2.25,3.1,3.4,2.2,3.47,3.59,2.2
E0,2022-04-10,Brentford,West Ham,74,79,76,80,75,79,74,76,38,36,24,26,273.3,354.9,2,0,H,0,0,D,15,5,7,1,2,6,4,6,0,1,0,0,1.86,0.24,1.8,0.21,2.65,0.22,32.45,20.5,2.62,3.3,2.62,2.7,3.1,2.7,2.7,3.3,2.65,2.72,3.34,2.82,2.7,3.25,2.62,2.6,3.2,2.7,2.77,3.35,2.76
E0,2022-04-10,Leicester,Crystal Palace,80,76,80,76,81,76,78,75,40,33,25,25,526.549999,271.05,2,1,H,2,0,H,12,11,3,3,11,12,3,4,1,1,0,0,0.88,1.53,0.58,0.68,0.78,1.94,10.76,16.15,2.37,3.3,2.9,2.4,3.4,2.85,2.4,3.4,2.95,2.46,3.48,3.04,2.38,3.4,2.9,2.3,3.25,3.0,2.53,3.29,3.1
E0,2022-04-10,Norwich,Burnley,74,76,75,77,73,75,73,76,45,35,24,27,163.2,138.05,2,0,H,1,0,H,17,18,6,4,12,10,6,7,1,1,0,0,1.67,1.45,1.65,1.12,1.53,1.19,13.58,6.58,2.87,3.2,2.55,2.9,3.25,2.45,2.9,3.15,2.55,3.1,3.18,2.6,2.88,3.1,2.55,2.88,3.0,2.55,3.23,3.42,2.38
E0,2022-04-10,Manchester City,Liverpool,85,85,84,86,87,84,85,85,39,49,24,24,1000.0,918.9,2,2,D,2,1,H,11,6,5,4,9,11,4,1,1,4,0,0,1.35,1.3,1.21,1.28,1.36,1.35,16.63,18.85,2.0,3.75,3.5,2.0,3.75,3.4,2.05,3.5,3.55,2.1,3.75,3.56,2.0,3.6,3.5,2.0,3.5,3.5,1.98,3.82,3.9
E0,2022-04-16,Tottenham,Brighton,81,76,83,77,80,75,79,76,45,43,23,24,689.35,318.0,0,1,A,0,0,D,5,12,0,5,14,10,4,4,3,3,0,0,0.59,0.71,0.49,0.28,1.18,1.41,9.89,10.6,1.53,4.0,6.5,1.52,4.33,6.0,1.53,4.3,6.25,1.56,4.35,6.52,1.52,4.0,6.5,1.5,4.0,6.5,1.51,4.56,6.92
E0,2022-04-16,Manchester United,Norwich,83,74,85,75,83,73,81,73,43,45,25,24,769.15,163.2,3,2,H,2,1,H,20,15,9,4,7,6,6,7,0,0,0,0,1.67,1.8,1.47,1.71,1.29,1.46,10.59,14.15,1.25,6.5,10.0,1.22,6.5,13.0,1.25,6.5,11.0,1.23,6.6,14.96,1.24,5.8,12.0,1.2,6.0,13.0,1.29,6.35,9.95
E0,2022-04-16,Southampton,Arsenal,76,80,75,82,76,80,75,79,33,41,25,23,274.3,613.05,1,0,H,1,0,H,9,23,3,6,6,6,6,8,2,1,0,0,1.04,1.35,0.92,0.65,1.14,1.55,25.17,7.64,3.8,3.6,1.95,3.9,3.7,1.88,3.85,3.6,1.95,3.97,3.79,1.97,3.8,3.6,1.91,3.9,3.5,1.91,4.08,3.79,1.94
E0,2022-04-16,Watford,Brentford,74,74,75,74,75,75,73,74,47,38,25,24,156.2,273.3,1,2,A,0,1,A,17,16,4,5,11,9,6,5,2,1,0,0,1.5,2.12,0.91,2.05,0.87,1.87,7.26,9.68,2.7,3.3,2.55,2.8,3.2,2.55,2.8,3.25,2.6,2.95,3.33,2.62,2.8,3.2,2.55,2.8,3.13,2.55,2.94,3.39,2.58
E0,2022-04-17,Newcastle United,Leicester,77,80,77,80,77,80,77,78,34,40,27,25,313.9,526.549999,2,1,H,1,1,D,16,8,7,2,10,10,3,5,2,2,0,0,2.54,0.54,0.98,0.54,2.77,0.15,12.61,3.34,2.2,3.4,3.3,2.2,3.3,3.3,2.25,3.35,3.25,2.25,3.46,3.46,2.2,3.3,3.3,2.2,3.3,3.2,2.06,3.56,3.9
E0,2022-04-17,West Ham,Burnley,79,76,80,77,79,75,76,76,36,35,26,27,354.9,138.05,1,1,D,0,1,A,21,9,8,1,9,10,13,4,2,2,0,0,2.79,1.88,1.76,0.4,2.07,0.7,14.78,16.18,1.7,3.8,5.0,1.71,3.7,5.0,1.7,3.8,4.9,1.73,3.99,5.11,1.73,3.7,4.8,1.67,3.7,5.0,1.81,3.8,4.84
E0,2022-04-19,Liverpool,Manchester United,85,83,86,85,84,83,85,81,49,43,24,25,918.9,769.15,4,0,H,2,0,H,14,2,5,1,3,6,10,2,1,2,0,0,2.26,0.11,2.25,0.11,2.82,0.1,11.94,30.05,1.4,5.0,7.0,1.39,5.0,7.0,1.45,5.0,6.25,1.41,5.36,7.82,1.38,5.0,7.5,1.4,5.25,7.0,1.34,5.78,9.17
E0,2022-04-20,Chelsea,Arsenal,84,80,83,82,86,80,83,79,44,41,25,23,914.5,613.05,2,4,A,2,2,D,11,14,2,4,7,6,6,1,3,1,0,0,0.59,1.87,0.48,0.56,0.43,2.39,8.47,16.48,1.83,3.6,4.33,1.83,3.6,4.2,1.9,3.55,4.2,1.88,3.77,4.42,1.83,3.5,4.4,1.8,3.4,4.5,1.96,3.52,4.36
E0,2022-04-20,Everton,Leicester,78,80,78,80,78,80,77,78,42,40,25,25,479.05,526.549999,1,1,D,0,1,A,13,11,3,3,8,17,5,4,3,1,0,0,1.69,0.79,1.64,0.55,2.12,0.64,15.74,7.35,2.25,3.4,3.25,2.3,3.25,3.2,2.3,3.4,3.05,2.32,3.52,3.26,2.3,3.4,3.0,2.25,3.3,3.1,2.67,3.31,2.9
E0,2022-04-20,Newcastle United,Crystal Palace,77,76,77,76,77,76,77,75,34,33,27,25,313.9,271.05,1,0,H,1,0,H,13,10,4,2,12,12,2,5,1,1,0,0,0.77,0.43,0.62,0.37,1.63,0.97,14.15,5.39,2.25,3.4,3.25,2.3,3.2,3.1,2.35,3.25,3.15,2.4,3.24,3.36,2.3,3.2,3.2,2.25,3.13,3.25,2.32,3.24,3.54
